"","Latitude","Longitude","ACF_value","P_value"
"1",57.9,-127.2,0.346070775723837,0.0432914226181276
"2",57.9,-125.3,0.336144546916571,0.0496551238825627
"3",58,-127.5,0.354044946520927,0.038691513688038
"4",58,-127.4,0.34636272706384,0.0431152033794849
"5",58.1,-127.4,0.357935842987512,0.0366021988806242
"6",58.1,-127.3,0.353587809136115,0.0389435115191614
"7",58.1,-127.2,0.338748280830098,0.0479143204626162
"8",58.1,-126,0.337833519508636,0.0485199748289012
"9",58.1,-125.9,0.339570328806932,0.0473754830525194
"10",58.2,-128.5,0.432424423393992,0.011564848818952
"11",58.2,-128.4,0.432726448836958,0.0115069354885968
"12",58.2,-127.6,0.367965628004359,0.0316547908523312
"13",58.2,-127.5,0.360061945712893,0.0355017015180709
"14",58.2,-127.4,0.359214474061323,0.0359369326869606
"15",58.2,-127.3,0.364764096196515,0.0331676979775646
"16",58.2,-127.2,0.350613693710027,0.0406172702729031
"17",58.3,-129.6,0.380965092710245,0.0261045095166155
"18",58.3,-129.5,0.390901720807157,0.0224493058838688
"19",58.3,-129.3,0.399189972015378,0.0197492452089058
"20",58.3,-129.2,0.390612836458455,0.0225489393827925
"21",58.3,-129.1,0.39737772232194,0.0203140952607458
"22",58.3,-129,0.412451869901942,0.0160172976941688
"23",58.3,-128.9,0.425875513898774,0.0128858425613667
"24",58.3,-128.8,0.424678604885853,0.0131412072577919
"25",58.3,-128.7,0.429788803738189,0.0120813055243306
"26",58.3,-128.6,0.436302904807419,0.0108404671860222
"27",58.3,-128.5,0.44423843077971,0.00948280199263296
"28",58.3,-128.4,0.448470224270258,0.0088226453399185
"29",58.3,-127.5,0.350464104322589,0.0407030420361871
"30",58.3,-127.4,0.337969046788151,0.0484298398975852
"31",58.4,-129.7,0.355213349140331,0.0380537184511887
"32",58.4,-129.5,0.397551768383049,0.0202592427041804
"33",58.4,-129.4,0.404003399931662,0.018315066029682
"34",58.4,-129.3,0.400906174250922,0.0192270249966098
"35",58.4,-129.2,0.393811202733318,0.0214670022122398
"36",58.4,-129.1,0.395303922466583,0.0209777119668265
"37",58.4,-129,0.401582603106095,0.0190245355699863
"38",58.4,-128.9,0.416124314228369,0.0151002194923487
"39",58.4,-128.8,0.426268504461062,0.012802959382026
"40",58.4,-128.7,0.434021602767731,0.0112614979194313
"41",58.4,-128.6,0.438162737366551,0.0105076363372013
"42",58.4,-128.5,0.440584432998527,0.0100878947954006
"43",58.4,-128.4,0.441889693506811,0.00986790923197034
"44",58.4,-127.8,0.413591984046172,0.0157274836076337
"45",58.4,-127.7,0.407140078163583,0.0174303085492888
"46",58.4,-127.6,0.380008741230384,0.0264820411812482
"47",58.4,-127.5,0.335777006344882,0.0499050747022983
"48",58.5,-129.7,0.343497074218417,0.0448713773318771
"49",58.5,-129.6,0.375768217058141,0.0282134027859938
"50",58.5,-129.5,0.385188041710566,0.0244925589965743
"51",58.5,-129.4,0.394307204231991,0.021303329544176
"52",58.5,-129.3,0.405479355368306,0.0178939633660095
"53",58.5,-129.2,0.40213011476372,0.0188620054202148
"54",58.5,-129.1,0.404915513947176,0.0180538202395567
"55",58.5,-129,0.407133576342691,0.0174321030464706
"56",58.5,-128.9,0.410800322301893,0.0164454416092233
"57",58.5,-128.8,0.418707017601712,0.0144832774537549
"58",58.5,-128.7,0.422316210466478,0.0136583973277909
"59",58.5,-128.6,0.425752987416621,0.0129117807554024
"60",58.5,-128.5,0.421412902058102,0.01386085762381
"61",58.5,-128.4,0.420328076446628,0.0141075001995321
"62",58.5,-128.3,0.416874645029411,0.0149186422797665
"63",58.5,-128.2,0.402921269710433,0.0186292947336614
"64",58.5,-128.1,0.406418617715919,0.0176304219908624
"65",58.5,-128,0.401276892956174,0.0191158180386886
"66",58.5,-127.9,0.40596622572313,0.017756927935012
"67",58.5,-127.8,0.398439181575604,0.0199815691433805
"68",58.5,-127.7,0.371595263988192,0.0300115300661962
"69",58.6,-130.5,0.377991608532139,0.0272938224176157
"70",58.6,-130.4,0.372068825264378,0.0298026369521545
"71",58.6,-130.3,0.359376292145565,0.0358534790154628
"72",58.6,-129.6,0.338194334823522,0.0482803191110561
"73",58.6,-129.5,0.354015180147263,0.0387078801784599
"74",58.6,-129.4,0.37174521828755,0.0299452478228915
"75",58.6,-129.3,0.386984516790109,0.0238334161915384
"76",58.6,-129.2,0.402151942672933,0.0188555510016591
"77",58.6,-129.1,0.416037613280515,0.0151213257333114
"78",58.6,-129,0.418732558303744,0.0144772890916598
"79",58.6,-128.9,0.419796033976551,0.0142298732113452
"80",58.6,-128.8,0.419681491963913,0.0142563407594917
"81",58.6,-128.7,0.418772074251072,0.0144680283470663
"82",58.6,-128.6,0.405678171227332,0.0178378927614969
"83",58.6,-128.5,0.39064415937572,0.0225381178575643
"84",58.6,-128.4,0.404474428766018,0.0181797445958695
"85",58.6,-128.3,0.411134731373573,0.0163579471777163
"86",58.6,-128.2,0.404676172471693,0.0181220541430183
"87",58.6,-128.1,0.398548874061722,0.0199474778823369
"88",58.6,-128,0.394910841216922,0.0211056059667142
"89",58.6,-127.9,0.377531245269121,0.0274820734541544
"90",58.6,-127.8,0.36474270596631,0.0331780106516625
"91",58.6,-127.7,0.354884933461757,0.0382320807364945
"92",58.7,-130.6,0.386232113834993,0.0241075832270503
"93",58.7,-130.5,0.392677026435575,0.0218453822829183
"94",58.7,-130.4,0.38094598543047,0.0261120065643013
"95",58.7,-130.3,0.355249423683995,0.0380341695986808
"96",58.7,-130.2,0.341698149283207,0.0460043542571402
"97",58.7,-129.7,0.347384127331705,0.0425034582808252
"98",58.7,-129.6,0.361005783934364,0.0350222811172852
"99",58.7,-129.5,0.362545812470994,0.0342518950544777
"100",58.7,-129.4,0.38327339590365,0.025212392145523
"101",58.7,-129.3,0.3979332985088,0.0201394511699958
"102",58.7,-129.2,0.401193514240019,0.0191407805778592
"103",58.7,-129.1,0.402510755628037,0.0187497280817568
"104",58.7,-129,0.396812568338731,0.0204931042284043
"105",58.7,-128.9,0.407478676557445,0.0173370792551718
"106",58.7,-128.8,0.411403531113932,0.0162879154574953
"107",58.7,-128.7,0.409300626064791,0.0168428957669806
"108",58.7,-128.6,0.410818890336131,0.0164405727309666
"109",58.7,-128.5,0.410882789050144,0.016423826994768
"110",58.7,-128.4,0.410290249259168,0.0165796883318834
"111",58.7,-128.3,0.406623787337783,0.0175733096394451
"112",58.7,-128.2,0.393188090029265,0.0216741705090439
"113",58.7,-128.1,0.355632026458622,0.0378273616502093
"114",58.8,-130.7,0.367594095967115,0.0318272698691814
"115",58.8,-130.6,0.380678769264769,0.0262170482882347
"116",58.8,-130.5,0.38657154328413,0.0239835622817676
"117",58.8,-130.4,0.384169770229918,0.0248731413608998
"118",58.8,-130.3,0.366443717469983,0.0323664373906865
"119",58.8,-130.2,0.343602353806134,0.0448058067783267
"120",58.8,-129.8,0.335703885960615,0.0499549267941805
"121",58.8,-129.7,0.350025275383639,0.0409555446227883
"122",58.8,-129.6,0.367613351858248,0.0318183108092766
"123",58.8,-129.5,0.382035839622976,0.0256873477394385
"124",58.8,-129.4,0.396597923346561,0.0205614512817904
"125",58.8,-129.3,0.409731447860296,0.016727863759591
"126",58.8,-129.2,0.412451629204,0.0160173593713936
"127",58.8,-129.1,0.410569566566737,0.0165060557504446
"128",58.8,-129,0.402751874681969,0.0186789082313111
"129",58.8,-128.9,0.405402850615119,0.0179155805559669
"130",58.8,-128.8,0.407918406613255,0.0172166574006617
"131",58.8,-128.7,0.409612412737375,0.0167595776872319
"132",58.8,-128.6,0.412243881231725,0.0160706713135998
"133",58.8,-128.5,0.405963129624662,0.0177577964549834
"134",58.8,-128.4,0.394907785271508,0.0211066029128504
"135",58.8,-128.3,0.372869071797963,0.0294524801970727
"136",58.9,-130.6,0.368042457434674,0.031619223960078
"137",58.9,-130.5,0.373422150305075,0.0292125478386721
"138",58.9,-130.4,0.36587227254901,0.0326371627847095
"139",58.9,-130.3,0.338794434715197,0.0478839315559403
"140",58.9,-130.2,0.345253781417344,0.0437877904639918
"141",58.9,-130.1,0.359246259925793,0.0359205268540429
"142",58.9,-130,0.366205591404789,0.0324790162972528
"143",58.9,-129.9,0.370596667640377,0.0304561500448453
"144",58.9,-129.8,0.379065578713992,0.0268589769205455
"145",58.9,-129.7,0.387425009235084,0.0236741642626723
"146",58.9,-129.6,0.38906018758069,0.0230910435320305
"147",58.9,-129.5,0.39015608414433,0.0227072532220904
"148",58.9,-129.4,0.385115752356647,0.0245194100060111
"149",58.9,-129.3,0.386969915538648,0.0238387108781677
"150",58.9,-129.2,0.389126181566587,0.0230677736083341
"151",58.9,-129.1,0.400758739635165,0.0192714088501471
"152",58.9,-129,0.399246748499445,0.0197317726648794
"153",58.9,-128.9,0.391484628486527,0.0222494311394836
"154",58.9,-128.8,0.398077474161727,0.0200943445719046
"155",58.9,-128.7,0.403502755811555,0.0184598615193914
"156",58.9,-128.6,0.406927562553125,0.0174890466289113
"157",58.9,-128.5,0.39700021090466,0.0204335176629908
"158",58.9,-128.4,0.358006752103697,0.036565032279205
"159",58.9,-108.8,0.33899659996482,0.0477510115468027
"160",58.9,-108.7,0.351407848046414,0.0401644786349772
"161",58.9,-108.6,0.365769005222351,0.032686292625704
"162",58.9,-108.5,0.367988735240606,0.0316440901401037
"163",58.9,-108.4,0.358102749964357,0.0365147667946768
"164",58.9,-108.3,0.345997992008007,0.0433354488707983
"165",58.9,-108.2,0.339839597275885,0.0472000941648036
"166",59,-130.4,0.402709733064261,0.0186912688787919
"167",59,-130.3,0.398906267940101,0.0198367556180108
"168",59,-130.2,0.404559455809304,0.0181554107603816
"169",59,-130.1,0.421072927043464,0.0139377404815856
"170",59,-130,0.425338734816145,0.0129998182072075
"171",59,-129.9,0.408705544780792,0.0170029277408935
"172",59,-129.8,0.401765425756275,0.0189701285725435
"173",59,-129.7,0.405722675303858,0.0178253627042878
"174",59,-129.6,0.400372644012435,0.0193880639667111
"175",59,-129.5,0.372541116762034,0.0295955502635243
"176",59,-129.4,0.361148836535245,0.0349501024170328
"177",59,-129.3,0.375654883513556,0.028260983559907
"178",59,-129.2,0.370379779454296,0.0305534628469584
"179",59,-129.1,0.381465387634499,0.0259088718600085
"180",59,-129,0.388081804459892,0.0234384268459311
"181",59,-128.9,0.38105939107189,0.0260675372860866
"182",59,-128.8,0.378827955554627,0.0269546706319606
"183",59,-128.7,0.381732068224429,0.0258051067803197
"184",59,-128.6,0.382652167043436,0.0254498517906935
"185",59,-109.3,0.346328372358067,0.0431359080542768
"186",59,-109.2,0.347502702544981,0.0424329181856585
"187",59,-109.1,0.339047432029371,0.0477176392160302
"188",59,-108.9,0.343854649287088,0.0446490001646322
"189",59,-108.8,0.354156191814683,0.0386303995622452
"190",59,-108.7,0.356277307210733,0.037480735683741
"191",59,-108.6,0.38104387151228,0.0260736190367051
"192",59,-108.5,0.361800736645175,0.0346227853887185
"193",59,-108.4,0.351529572137285,0.040095456758358
"194",59,-108.3,0.339947222305507,0.0471301451764183
"195",59.1,-130.4,0.440328226213649,0.0101315844970983
"196",59.1,-130.3,0.440130022313024,0.010165498747062
"197",59.1,-130.2,0.438682370587705,0.0104162835984473
"198",59.1,-130.1,0.438021390056869,0.0105326085110304
"199",59.1,-130,0.448206050526153,0.00886262193346243
"200",59.1,-129.9,0.442505644891226,0.00976559055182258
"201",59.1,-129.8,0.418212188642725,0.0145997286585017
"202",59.1,-129.7,0.399750810628395,0.0195772422651769
"203",59.1,-129.6,0.38954615357097,0.0229201652954262
"204",59.1,-129.5,0.375925866433889,0.02814733172324
"205",59.1,-129.4,0.362684107266609,0.0341834283743461
"206",59.1,-128.9,0.335803268586396,0.0498871797883401
"207",59.1,-109.6,0.366590037738903,0.0322974274893008
"208",59.1,-109.5,0.366600719545699,0.0322923945065103
"209",59.1,-109.4,0.362271276937073,0.0343881587860829
"210",59.1,-109.3,0.34484296122937,0.0440391962569917
"211",59.1,-109.2,0.349790306274598,0.0410912908294231
"212",59.1,-109.1,0.369474528350645,0.03096251717763
"213",59.1,-109,0.371232961170403,0.0301721944235792
"214",59.1,-108.9,0.355865693095745,0.0377015291152719
"215",59.1,-108.8,0.350659072509434,0.0405912812244995
"216",59.1,-108.7,0.351163410007068,0.0403033880885111
"217",59.1,-108.6,0.348173560965856,0.042035688499819
"218",59.1,-108.5,0.339065657230408,0.047705678759793
"219",59.1,-108.4,0.344624112840728,0.0441736195993074
"220",59.1,-108.3,0.339163745711385,0.0476413505596816
"221",59.2,-130.3,0.45901080692139,0.00735335661965497
"222",59.2,-130.2,0.463503042061237,0.00679688326912087
"223",59.2,-130.1,0.463413449410781,0.00680760101381617
"224",59.2,-130,0.460726512248327,0.00713617308580849
"225",59.2,-129.9,0.449966660159692,0.0085992204873504
"226",59.2,-129.8,0.418902589906981,0.0144374785106759
"227",59.2,-129.7,0.39380351533747,0.0214695475241499
"228",59.2,-129.6,0.390448073666134,0.0226059364605616
"229",59.2,-129.5,0.379889825652492,0.0265293127188097
"230",59.2,-129.4,0.345200808940219,0.0438201393209228
"231",59.2,-108.3,0.377401682939798,0.0275352554344067
"232",59.2,-108.2,0.377391008682944,0.0275396408958394
"233",59.3,-130.4,0.468270230075765,0.00624801013963616
"234",59.3,-130.3,0.467491006616114,0.00633490566342487
"235",59.3,-130.2,0.470506595826092,0.00600454797629102
"236",59.3,-130.1,0.469220821427785,0.00614345824274776
"237",59.3,-130,0.463693252650045,0.00677417910826461
"238",59.3,-129.9,0.455617122748589,0.00780049100754554
"239",59.3,-129.8,0.439164925036928,0.010332082936742
"240",59.3,-129.7,0.41275737211432,0.0159391829267254
"241",59.3,-129.6,0.37994377321394,0.0265078583598187
"242",59.3,-129.5,0.35058415511291,0.0406341950026265
"243",59.4,-130.3,0.472309864554818,0.00581449640357778
"244",59.4,-130.2,0.47141584041143,0.00590803157243402
"245",59.4,-130.1,0.471625701304286,0.00588595438526096
"246",59.4,-130,0.4598156423549,0.00725074828569483
"247",59.4,-129.9,0.438561132100434,0.010437534172001
"248",59.4,-129.8,0.423113629336347,0.0134818457100805
"249",59.4,-129.7,0.403847021049526,0.0183601865314189
"250",59.4,-129.6,0.361928627656128,0.0345588798699918
"251",59.5,-130.4,0.478878822192525,0.00516717679959411
"252",59.5,-130.3,0.475696875520561,0.00547212752969151
"253",59.5,-130.2,0.471760057694636,0.00587185927756873
"254",59.5,-130.1,0.468187866833832,0.00625714393411003
"255",59.5,-130,0.450099095153485,0.00857969306264306
"256",59.5,-129.9,0.406397426529005,0.0176363301670407
"257",59.5,-129.8,0.370906861109209,0.0303174360263967
"258",59.6,-130.6,0.484791929852602,0.00464096233840328
"259",59.6,-130.5,0.485332750962986,0.00459534301048714
"260",59.6,-130.4,0.483559876320205,0.00474642337000564
"261",59.6,-130.3,0.475084919251172,0.00553260562974922
"262",59.6,-130.2,0.469017742622767,0.00616566083096226
"263",59.6,-130.1,0.461916267979433,0.00698896662083748
"264",59.6,-130,0.444684669130121,0.00941116929026842
"265",59.6,-129.9,0.396469042883469,0.0206025847120592
"266",59.7,-130.6,0.497335943895386,0.00368188812970183
"267",59.7,-130.5,0.49007757548373,0.00421218627077802
"268",59.7,-130.4,0.478220268577279,0.00522900086178635
"269",59.7,-130.3,0.466116606227199,0.00649082731543082
"270",59.7,-130.2,0.445530164835566,0.00927676802677269
"271",59.7,-130.1,0.42557341849026,0.0129498779818872
"272",59.7,-130,0.383528575040776,0.0251154090853581
"273",59.8,-130.6,0.508030322950329,0.00301060037584933
"274",59.8,-130.5,0.495102199250564,0.00383823319750987
"275",59.8,-130.4,0.479904400889631,0.00507221148998716
"276",59.8,-130.3,0.459434071918113,0.00729923336847915
"277",59.8,-130.2,0.418641904167999,0.0144985540601711
"278",59.8,-130.1,0.354197242100813,0.0386078687546307
"279",59.9,-130.6,0.50681128745408,0.00308103784615921
"280",59.9,-130.5,0.490809051583739,0.00415576694894371
"281",59.9,-130.4,0.472683680048245,0.00577578423679148
"282",59.9,-130.3,0.445768380985112,0.0092392113779457
"283",59.9,-130.2,0.388043149993473,0.0234522440955921
"284",60,-130.9,0.487486959191704,0.00441763435606801
"285",60,-130.8,0.507117840997072,0.00306318473165512
"286",60,-130.7,0.512905286176982,0.00274336038266187
"287",60,-130.6,0.498044080121561,0.00363354648270986
"288",60,-130.5,0.479152430262902,0.00514168567194517
"289",60,-130.4,0.441306354383765,0.00996569005585335
"290",60,-130.3,0.393261199396354,0.0216497738297232
"291",60,-130.2,0.336638451470606,0.04932089181527
"292",60.1,-130.9,0.524113592459695,0.00220914577218212
"293",60.1,-130.8,0.52361618502759,0.00223066964884899
"294",60.1,-130.7,0.516327172230252,0.00256891897284317
"295",60.1,-130.6,0.498324102435217,0.00361459025562683
"296",60.1,-130.5,0.471910468837268,0.00585611599367664
"297",60.1,-130.4,0.435177855783729,0.0110463219823186
"298",60.1,-130.3,0.379527274776325,0.0266738847749214
"299",60.2,-131.1,0.54455989268715,0.00147290974824199
"300",60.2,-131,0.535177558464036,0.00177696084384515
"301",60.2,-130.9,0.538983311606029,0.00164727124502251
"302",60.2,-130.8,0.534838021037234,0.00178897594866234
"303",60.2,-130.7,0.52067078791102,0.00236210983590024
"304",60.2,-130.6,0.504644740082594,0.00320994300017985
"305",60.2,-130.5,0.487093180971444,0.00444964590589447
"306",60.2,-130.4,0.448679975854005,0.00879101910250057
"307",60.2,-130.3,0.403080781603529,0.0185826813155044
"308",60.2,-130.2,0.358326323764333,0.0363979294054809
"309",60.3,-131.4,0.535082574920342,0.00178031450185734
"310",60.3,-131.3,0.537408156930448,0.00169985386422733
"311",60.3,-131.2,0.537087629965678,0.00171074112303005
"312",60.3,-131.1,0.539679547948456,0.00162450961809779
"313",60.3,-131,0.538103364392616,0.00167645860789023
"314",60.3,-130.9,0.534788004467706,0.00179075216627622
"315",60.3,-130.8,0.53629862955003,0.00173781470048329
"316",60.3,-130.7,0.534505319331912,0.00180082155257688
"317",60.3,-130.6,0.521373595741801,0.00233011791778037
"318",60.3,-130.5,0.494335987495209,0.00389323610292569
"319",60.3,-130.4,0.458640216363144,0.00740103966479877
"320",60.3,-130.3,0.417403453483487,0.0147918309287532
"321",60.3,-130.2,0.379350582868694,0.026744589336211
"322",60.3,-130.1,0.348040810932325,0.042114041948214
"323",60.4,-131.2,0.541891222243361,0.0015541111004882
"324",60.4,-131.1,0.54318753698943,0.00151416585947017
"325",60.4,-131,0.545445064445735,0.0014468516943037
"326",60.4,-130.9,0.543509857155287,0.00150438164879596
"327",60.4,-130.8,0.54486311478309,0.00146393506224562
"328",60.4,-130.7,0.543483635809591,0.00150517543079531
"329",60.4,-130.6,0.531977592241506,0.00189320105356905
"330",60.4,-130.5,0.503969527988815,0.00325110996983125
"331",60.4,-130.4,0.468730244694227,0.00619721651219984
"332",60.4,-130.3,0.431298827536799,0.0117829662755953
"333",60.4,-130.2,0.399316292793924,0.0197103893164763
"334",60.4,-130.1,0.374097741821578,0.0289217515074397
"335",60.4,-130,0.355655663990264,0.0378146163100316
"336",60.4,-129.9,0.339800397904808,0.0472255927876358
"337",60.4,-128.7,0.352230585544903,0.0396999125358732
"338",60.4,-128.6,0.349110468439514,0.0414861950222863
"339",60.5,-131.4,0.539101208528102,0.00164339638941269
"340",60.5,-131.3,0.540597454530053,0.00159494338354216
"341",60.5,-130.9,0.538718824041513,0.00165599462163946
"342",60.5,-130.8,0.533978603907746,0.00181972235577099
"343",60.5,-130.7,0.533629495170575,0.00183235014621619
"344",60.5,-130.6,0.531742451096921,0.00190201225505915
"345",60.5,-130.5,0.525815958792931,0.0021369132223269
"346",60.5,-130.4,0.511514788711174,0.0028172870028923
"347",60.5,-130.3,0.477722897339896,0.00527613546507366
